"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","RESIDENCEAREATYPE","Display Value","Numeric","Low","High","Comments"
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","EUR","CYP","TOTL","76","76.01678","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","DNK","TOTL","93","93.03982","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","DNK","TOTL","93","93.33817","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","DNK","TOTL","94","93.63722","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","EUR","DNK","TOTL","94","93.93697","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EMR","DJI","RUR","12","11.62180","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EMR","DJI","TOTL","26","25.95989","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EMR","DJI","URB","30","30.32284","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","EMR","DJI","RUR","12","11.62180","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","EMR","DJI","URB","34","33.82602","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EMR","DJI","RUR","14","14.40764","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EMR","DJI","TOTL","30","30.01528","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EMR","DJI","URB","35","34.69205","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","EUR","CYP","URB","86","86.34232","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","CYP","TOTL","76","75.94531","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","CYP","URB","86","86.33387","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","CYP","URB","86","86.27473","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EUR","CYP","TOTL","75","75.46368","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EUR","CYP","URB","86","86.26628","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EUR","CZE","RUR","76","75.96600","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","EUR","CZE","TOTL","84","84.34076","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","EUR","CZE","URB","87","87.08759","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","CZE","RUR","77","77.34933","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","CZE","TOTL","85","85.16554","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","CZE","URB","88","87.96889","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","CZE","RUR","81","80.82121","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","CZE","TOTL","89","89.28529","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","CZE","URB","92","92.37549","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","CZE","RUR","82","81.51553","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","EUR","CZE","URB","97","96.78213","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","CZE","RUR","85","84.98687","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","CZE","TOTL","94","94.31295","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","CZE","URB","98","97.66334","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","SEAR","PRK","RUR","15","14.65937","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","SEAR","PRK","RUR","13","12.78217","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","SEAR","PRK","RUR","11","10.89124","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","SEAR","PRK","RUR","9","8.98658","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","EMR","DJI","RUR","17","17.22709","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","EMR","DJI","TOTL","34","34.03245","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","EMR","DJI","URB","39","38.96359","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","EMR","DJI","RUR","18","17.79501","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","EMR","DJI","TOTL","35","34.83540","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","AMR","ECU","URB","40","39.75896","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","AMR","ECU","RUR","45","44.84766","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","AMR","ECU","TOTL","41","41.45199","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","AMR","ECU","URB","39","39.29174","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","AMR","ECU","TOTL","42","41.76479","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","AMR","ECU","URB","37","37.33205","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","AMR","ECU","RUR","50","49.84781","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","AMR","ECU","TOTL","42","41.83364","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","AMR","ECU","RUR","54","53.92132","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","AMR","ECU","TOTL","42","42.10091","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","AMR","ECU","URB","35","35.19591","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","AMR","ECU","RUR","55","54.73208","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EMR","EGY","URB","64","64.36463","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EMR","EGY","TOTL","54","54.10219","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EMR","EGY","URB","64","64.25882","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EMR","EGY","TOTL","54","53.93552","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EMR","EGY","URB","71","70.71402","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EUR","EST","RUR","93","93.40020","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EUR","EST","TOTL","96","96.09653","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EUR","EST","URB","97","97.28719","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","EST","RUR","94","93.55218","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","EST","TOTL","96","96.10650","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","EST","URB","97","97.26837","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","EUR","EST","RUR","94","93.61244","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","EUR","FIN","TOTL","99","99.18095","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","EUR","EST","TOTL","96","96.13956","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EMR","EGY","TOTL","57","56.65514","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EMR","EGY","URB","67","66.57924","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EMR","EGY","TOTL","57","57.13124","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EMR","EGY","URB","67","67.00481","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","FIN","TOTL","99","99.06602","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","FIN","URB","99","99.01421","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","EUR","FIN","TOTL","99","99.07651","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","EUR","FIN","URB","99","99.03526","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","EUR","FIN","URB","99","99.18262","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","EUR","FIN","TOTL","99","99.16862","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","EUR","FIN","URB","99","99.20367","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","EST","URB","97","97.41172","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","EST","RUR","94","93.92579","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","EST","TOTL","96","96.31563","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","EST","URB","97","97.44206","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","EST","TOTL","97","97.34709","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","EST","URB","99","98.71839","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EUR","EST","RUR","94","94.39095","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EUR","EST","TOTL","97","97.36063","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","AFR","ETH","RUR","3","3.09894","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","AFR","ETH","RUR","3","3.24876","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","AFR","ETH","RUR","3","3.39523","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","AFR","ETH","RUR","4","3.53837","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","EUR","GEO","TOTL","22","22.49825","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","EUR","GEO","URB","6","6.31822","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","GEO","TOTL","23","22.85290","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","GEO","URB","11","11.43538","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","GEO","TOTL","25","25.35385","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","GEO","URB","12","12.17106","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","EUR","GEO","TOTL","26","25.71543","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","EUR","FRA","TOTL","89","89.00548","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","FRA","TOTL","89","88.92650","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","FRA","TOTL","89","88.84746","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","FRA","TOTL","89","88.76836","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EUR","GEO","TOTL","22","22.14420","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EUR","GEO","URB","6","5.59202","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EUR","GRC","TOTL","76","76.20567","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EUR","GRC","URB","83","82.63461","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","GRC","TOTL","77","76.93246","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","GRC","URB","83","83.46441","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","EUR","GRC","URB","89","89.23618","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","GRC","TOTL","83","83.18595","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","GRC","URB","90","90.03802","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","GRC","TOTL","84","83.96584","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","GRC","URB","96","95.83644","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","DEU","TOTL","95","95.47852","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","DEU","URB","97","97.19637","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EUR","DEU","RUR","90","90.27793","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EUR","DEU","TOTL","95","95.49263","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","EUR","DEU","RUR","91","90.76940","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","EUR","DEU","TOTL","96","96.09824","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","EUR","DEU","URB","98","97.74634","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","EUR","DEU","RUR","91","90.89227","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","DEU","TOTL","97","96.82428","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","DEU","URB","98","98.43381","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","EUR","DEU","RUR","92","91.50661","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","EUR","DEU","TOTL","97","96.95914","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EUR","GRC","TOTL","90","90.39114","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EUR","GRC","URB","97","96.63819","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","AMR","HND","URB","33","32.64772","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","AMR","HND","URB","33","32.85968","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","AMR","HND","URB","34","34.35561","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EMR","IRQ","TOTL","32","32.26037","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EMR","IRQ","URB","32","31.90790","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EMR","IRQ","RUR","34","33.87192","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EMR","IRQ","TOTL","33","32.55730","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","EMR","IRQ","URB","33","33.38576","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","EMR","IRQ","RUR","38","37.65553","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","EMR","IRQ","TOTL","35","35.02671","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","EMR","IRQ","URB","34","33.84162","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","AMR","HND","URB","34","34.44192","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","AMR","HND","URB","34","34.47978","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","AMR","HND","URB","35","34.51764","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","EUR","HUN","TOTL","96","96.26920","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","EUR","HUN","URB","95","95.24104","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","HUN","RUR","98","98.24940","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","HUN","TOTL","96","96.22340","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","HUN","RUR","98","98.21749","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","HUN","TOTL","96","95.98258","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","HUN","URB","95","94.97430","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","HUN","RUR","98","98.21111","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","EUR","HUN","TOTL","96","95.76492","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","EUR","HUN","URB","95","94.75203","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","HUN","RUR","98","98.17919","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","HUN","TOTL","96","95.72202","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","ISL","TOTL","64","63.67767","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","ISL","TOTL","66","65.86568","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","ISL","TOTL","68","68.06154","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","ISL","TOTL","70","70.26482","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","SEAR","IND","RUR","18","18.07289","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","SEAR","IND","RUR","20","20.33093","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","SEAR","IND","RUR","23","22.60703","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","SEAR","IND","RUR","25","24.90121","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EMR","IRQ","RUR","33","33.03055","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","EMR","IRQ","TOTL","38","38.34151","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","EMR","IRQ","URB","37","36.90985","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","EMR","IRQ","RUR","42","42.44300","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","EMR","IRQ","TOTL","39","39.01683","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EUR","IRL","URB","45","45.18082","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","IRL","RUR","64","63.60662","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","ISR","TOTL","93","92.83111","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","ISR","URB","93","92.98761","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EUR","ISR","RUR","92","91.78019","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EUR","ISR","TOTL","94","93.67255","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","IRL","TOTL","54","54.34349","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","IRL","URB","48","48.01186","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EUR","IRL","RUR","64","64.13050","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","EUR","IRL","TOTL","64","64.01314","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","EUR","IRL","URB","62","62.49220","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","EUR","IRL","RUR","67","66.95989","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","EUR","IRL","TOTL","66","66.01499","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","EUR","ISR","TOTL","84","84.42131","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","ISR","URB","88","87.93552","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","ISR","RUR","87","86.89925","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","ISR","TOTL","89","88.62524","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","ISR","URB","89","88.77753","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","IRL","RUR","70","70.13930","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","IRL","TOTL","76","76.25561","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","IRL","URB","80","80.01354","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","EUR","IRL","RUR","71","70.81718","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EUR","IRL","URB","88","88.45525","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EUR","ISR","RUR","78","77.95085","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EUR","ISR","TOTL","79","79.37772","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EUR","ISR","URB","80","79.51536","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","ISR","RUR","82","82.01830","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","ISR","TOTL","84","83.58064","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","ISR","URB","84","83.72543","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","EUR","ISR","RUR","83","82.83179","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","ITA","TOTL","96","96.20322","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","WPR","JPN","TOTL","99","98.58201","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","WPR","JPN","TOTL","99","98.65087","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","WPR","JPN","TOTL","99","98.71495","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","WPR","JPN","TOTL","99","98.77428","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","ITA","URB","96","96.22449","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","ITA","RUR","96","96.05819","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","ITA","TOTL","96","96.17477","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","ITA","URB","96","96.22881","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","ITA","RUR","96","96.06248","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","EUR","ITA","TOTL","96","96.19841","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","EUR","ITA","URB","96","96.25038","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","ALB","RUR","37","37.43953","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","ALB","URB","40","39.76243","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EUR","ALB","TOTL","38","38.08893","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","EUR","ALB","RUR","36","36.48019","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","EUR","ALB","TOTL","38","37.71647","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","EUR","ALB","RUR","36","35.52084","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","ALB","TOTL","38","38.29344","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","ALB","RUR","37","37.17765","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","ALB","URB","40","40.03538","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","ALB","TOTL","39","39.29807","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","EUR","ALB","URB","40","40.17054","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","EUR","ALB","TOTL","40","39.84033","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EUR","ALB","URB","40","40.17054","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","AFR","DZA","TOTL","19","18.53428","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","AFR","DZA","RUR","19","19.44271","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","AFR","DZA","URB","18","17.85436","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","AFR","DZA","RUR","20","19.75317","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","AFR","DZA","URB","18","17.53831","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","AFR","DZA","RUR","20","20.06363","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","AFR","DZA","URB","17","17.22226","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","AFR","DZA","TOTL","18","18.06945","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","AFR","DZA","RUR","20","20.37408","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","AFR","DZA","TOTL","18","17.87765","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","AFR","DZA","RUR","21","20.68454","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","AFR","DZA","TOTL","18","17.71300","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","AFR","DZA","RUR","21","20.78803","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EUR","AND","URB","15","14.60404","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","AND","TOTL","22","21.78866","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EUR","AND","URB","36","36.15791","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","EUR","AND","TOTL","43","43.34253","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","EUR","AND","URB","58","57.71178","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","EUR","AND","TOTL","65","64.89641","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","AND","RUR","79","79.26566","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","AND","URB","79","79.26566","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","AND","TOTL","86","86.45028","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","AND","RUR","100","100.00000","","",""
